id,ticker,date,price
aed92306-cf02-4e1f-bfd8-8e35e1818dfd,APPL,1733211391,425
f71156a3-baa5-4be5-b9a9-95096ddb27a1,APPL,1733211391,280
5f6e4739-2bf2-45f5-a1ba-21f4d55d3a17,APPL,1733211392,275
66f58b4b-5884-44a4-9077-7ae3fef5aa47,APPL,1733211392,355
12412e29-fc30-4f22-ad54-00f465f6caf7,APPL,1733211392,355
86b9e8c4-0cdf-4639-9232-a112d6d86dda,APPL,1733211392,355
61db1efe-69f5-4378-a3c6-2cadb34b68e9,APPL,1733211392,275
1fd5a4da-8c7f-45cd-a58a-526facca941b,APPL,1733211393,275
5e187ace-aba0-402c-b039-b26029c7ee90,APPL,1733211393,275
7b4c50c2-d361-4ece-8b28-3699c853b503,APPL,1733211393,425
ca14c4b0-db89-4111-975b-2b659c28d5f6,APPL,1733211394,275
c932a291-2aa6-4c28-8e53-97a474fc6ea5,APPL,1733211394,435
7098192d-9feb-4fe4-974c-a430bb9452f4,APPL,1733211394,270
a82e4f0b-c21d-4b23-a00e-0628e3dd2513,APPL,1733211394,270
a3403cc3-25b4-4866-9d31-9dd3857440e9,APPL,1733211394,440
4c717ffd-c091-489d-bc90-4b20b8453b5a,APPL,1733211395,270
9089b2ea-a7a2-4a55-81a9-a76c382fca45,APPL,1733211395,270
1975729a-d984-4bf4-bcba-f792bc6fdccc,APPL,1733211395,270
cf864506-0db3-4884-8ed4-f10ee2e7ef7b,APPL,1733211395,340
85b03e66-b39b-40a4-8442-604309220268,APPL,1733211396,270
3d444d70-80f3-42ec-b4af-e070af58364f,APPL,1733211396,440
12bc6f36-56ed-43c0-a2e0-8c9d3487a841,APPL,1733211397,290
aeaafc39-3c49-4ffc-a1d8-24228be15d3c,APPL,1733211397,270
b89224fe-09d1-4ce8-86e0-6c2e16cbc072,APPL,1733211397,455
8b4f16ba-347d-448b-9fcf-fd281a40b6a3,APPL,1733211397,270
93f6ba93-0af7-48f5-8548-10c88475a8d7,APPL,1733211397,455
71855e31-2a0a-4e38-ad44-992bd4a0c837,APPL,1733211398,270
61eeb4fb-2bac-4a30-bdd7-d8634ffe28c9,APPL,1733211398,455
f237d4f3-acd9-4968-848f-2ab54736571f,APPL,1733211398,465
38b2beb7-fd7d-478e-8faf-31cb01b7886e,APPL,1733211399,465
af9bdb4d-4e4b-4568-b08a-a6c0bc42a531,APPL,1733211399,465
cd50c984-33d7-4991-b78e-aca819a51496,APPL,1733211399,270
b963cdcf-c6bb-4451-91f9-0014934bc47a,APPL,1733211399,470
082f1415-5e1a-4602-9bfb-825d4dba58f9,APPL,1733211399,265
83563674-729a-4296-a4cc-57a0ec3c747a,APPL,1733211400,265
1d42170a-a3e3-432f-91f6-36a9c5926e0f,APPL,1733211400,265
fafab1ff-3454-471b-b54e-d25541174296,APPL,1733211400,265
d2b6fe55-2fff-4d84-82b3-a85366eda30f,APPL,1733211400,470
f68d560e-10f0-4577-8fd8-eecf68ffdf8e,APPL,1733211401,265
1284e27a-1b7b-4769-9b1e-43b4660c13b7,APPL,1733211401,260
591f7069-3d1f-4d39-8828-3404182d2100,APPL,1733211401,260
eccf9004-04e3-413e-bacc-c915b68d3866,APPL,1733211401,310
62a8bf95-1456-4c95-9149-2ef761a0e974,APPL,1733211402,260
ff5ae669-3bfc-4c57-8205-f2eb3791c210,APPL,1733211402,475
56b5734b-9145-462d-8b21-21dd1b7c9ab0,APPL,1733211402,495
6a2f35f3-52f6-4b2a-aab0-eaf9ce339fbb,APPL,1733211403,500
fddaffb8-3924-440b-9780-b69a5072751e,APPL,1733211404,500
232a9258-c5c4-4307-833b-e0667bd51481,APPL,1733211404,505
17b82f93-b844-419d-a836-f9040149d466,APPL,1733211405,270
7658fba7-9767-455f-99b6-6dfb0fc6aed4,APPL,1733211405,515
7dd093f5-153e-4a31-9ad3-2f31f033068e,APPL,1733211405,260
28a1f4be-cc0e-4d81-aa97-f4be7f55f66d,APPL,1733211406,260
4d179f66-7ea9-44a9-a576-ef0a850bed32,APPL,1733211406,530
04f9baaa-63e3-495d-ad86-cc54b1ca7acd,APPL,1733211406,255
33b01a79-a72b-452e-a701-ab913dc3f548,APPL,1733211407,255
1ae3d741-5a53-46ea-9455-a343151d7e90,APPL,1733211407,565
2a143f5c-a803-45a7-b8c8-0edeb936077d,APPL,1733211407,565
11d03c6f-0d7a-4558-94ee-4539d7cb7acc,APPL,1733211408,255
41c35020-7775-43aa-8c4d-abbca0a16aa6,APPL,1733211409,565
81c912fc-8e5d-4448-9c82-7d11c8188f34,APPL,1733211410,255
eb4acb2b-5b43-4a00-96d0-fe8892815b1d,APPL,1733211410,590
44af4a22-957b-4b22-a7b1-202e435ded5f,APPL,1733211411,255
206d10c1-c80b-4943-ad5e-c8ebc07e32d6,APPL,1733211411,255
45a677d4-d503-4f51-a3ab-e55a27663585,APPL,1733211412,255
8dd26ba3-fd5b-43c9-94e5-c1c899d3bf55,APPL,1733211412,375
9844d5f8-d0b4-4bba-b31c-39e0c5b59127,APPL,1733211412,255
1f2e678f-c4b9-4595-8bed-4988c3732400,APPL,1733211413,255
d3d8b053-db8e-44e0-b921-1372ebad9f52,APPL,1733211413,255
4f3ad90c-c905-427f-8316-031dc079590f,APPL,1733211414,590
3ab7b1e4-02e7-4eab-83bd-737848fa2a5e,APPL,1733211415,255
57d48a44-ec33-4bc7-9bd6-d171b0510cd7,APPL,1733211416,250
a7341af8-c2e6-44aa-9f67-c9c4dff348ef,APPL,1733211416,590
876cfca9-a716-4c06-b47e-fe0b3c0159b0,APPL,1733211417,250
23da954a-fcdc-47d9-95f2-8b6c5cffd89e,APPL,1733211417,595
d9693a12-f74e-4fc3-b4d5-a10e8af2bd6b,APPL,1733211417,610
8c343e54-8666-4a3b-80d0-84c1f15e460b,APPL,1733211418,620
b8f5e97a-b457-4e54-8d2d-1097e4f630ec,APPL,1733211418,250
b9537227-f841-4170-9d9d-f33f0b2d4950,APPL,1733211419,250
7ad1d8ca-1a0a-4dd0-a7f5-0d1a3f6a40ab,APPL,1733211420,250
47ec57db-0a21-4ee5-b8b9-391242f08052,APPL,1733211420,245
4ccd116d-aa86-4304-a1d0-4ea32787feed,APPL,1733211421,620
523b2523-5646-40fe-b953-2a4d710c66ff,APPL,1733211421,245
e3950b57-7455-427b-aaf4-0ff43d72bd35,APPL,1733211422,240
bdc40c7b-08a8-4301-b467-84367d60b539,APPL,1733211422,500
b85ca63e-cb0c-4677-8f78-71edc9a4198b,APPL,1733211423,240
5fe8d777-9eb7-4f69-9b6e-f4e051a672d6,APPL,1733211424,240
8f7091f8-1bd7-494c-a5e6-f6312dcdc6e2,APPL,1733211424,240
54fb8f9b-b7fb-45cf-bedb-ff0c3b951355,APPL,1733211425,325
0923c359-1a0d-4b5d-8e43-8f34cc3fe158,APPL,1733211426,240
ea5d57c9-b208-4893-8bba-1eeb74f7ea3f,APPL,1733211427,470
ea8e3535-c625-42cc-a7fc-ac05cb40cca6,APPL,1733211428,235
5984eb54-ed2c-4b14-a1f0-fecc50461198,APPL,1733211429,350
1b88ff74-8462-4416-ad60-6dd119ebd8fe,APPL,1733211430,350
2f5c76ec-3ff3-459d-a683-0f7471e779df,APPL,1733211431,230
39aca8b5-cbe9-45cc-b127-c98855de4abe,APPL,1733211431,230
aa8db249-9a01-4049-81d7-d891d5276fc2,APPL,1733211432,565
7605da1c-dead-4940-8261-8d8f3457e990,APPL,1733211432,565
fe08d06d-bdaa-430a-98b3-78c3800bd559,APPL,1733211432,620
14e5b5cd-03d0-4fdb-996c-c025cfa4f4c8,APPL,1733211433,225
e8878134-68d4-4f3f-a7ba-0e195e4a0b67,APPL,1733211433,225
75ae8800-fb0f-4fbe-ab55-3ea2d6cb8e21,APPL,1733211433,640
3126d0c1-ca48-4a07-a8e1-63ed0198d81d,APPL,1733211433,640
7c06e764-0e4f-4df3-824d-44f75cbea5ed,APPL,1733211434,640
5e1fe3bf-f1c9-4473-a7dc-6ceeb5ee07e9,APPL,1733211434,220
998a4c13-b116-4ef9-8fbd-fe6692fca7bf,APPL,1733211434,220
3b4139b3-2d7a-4bd8-84cc-70a93ae6dc5a,APPL,1733211435,220
0b0116b1-634d-435e-881c-5352c17fa3cb,APPL,1733211435,650
a2c055d3-c7a8-49e1-b925-ed4d6bf2724a,APPL,1733211435,215
7b419c9a-bbb3-4ac7-a629-89e8ca41d000,APPL,1733211435,215
87496a3a-99da-47e4-92f3-5ed0da33c7ae,APPL,1733211436,205
053084a7-207d-42c8-b060-e39aa356aad2,APPL,1733211436,205
999fe009-88e8-41d7-aa1a-526b2d3c747e,APPL,1733211436,205
68892325-52b0-4d88-997c-82cdb06fb0c4,APPL,1733211436,655
7f2a0c82-3c23-4052-bb94-005dfc21010f,APPL,1733211436,655
366cc4e1-ee13-44d4-bbbb-c82d042b0236,APPL,1733211437,205
28d8ae86-4532-4a5e-8625-1ffc49136f35,APPL,1733211437,205
a2f643d6-8f2c-44a1-9602-c5050fe28146,APPL,1733211437,200
0b1a4350-44df-4844-91f2-c687e48d59d2,APPL,1733211437,200
c7cb0b8f-152e-438c-86b3-9d398c599cac,APPL,1733211437,200
002f54c7-f8a7-458b-b33c-13fe07fb3950,APPL,1733211438,200
09814774-ea1f-4582-baf0-d390f8287117,APPL,1733211438,345
fc1f6266-5595-48c3-a276-20bf3f872f44,APPL,1733211438,200
868bc4cb-e9b5-46e0-9f08-b2e663249d5f,APPL,1733211439,200
8c4ee6b0-3656-4bb5-997b-03d30eae7ae7,APPL,1733211439,195
b64cbd7c-b1f1-4a9a-b551-74c1bdae74f1,APPL,1733211439,195
f48a0b12-473e-435f-a93b-9418a41f7428,APPL,1733211439,365
51f3be39-8a51-41bd-999f-51e9876ec2a4,APPL,1733211439,190
ea61923c-025e-4665-935e-24b9c3f2ee87,APPL,1733211440,190
4f378816-d552-4289-a79b-3c1f8360d85f,APPL,1733211440,185
b593d824-e1f8-423d-a527-4b3e7e87ea3d,APPL,1733211440,340
703f7aa8-771b-4f8a-a515-ecdb7cfa9b2b,APPL,1733211440,185
dc8efc83-c9bc-4d2a-a261-99d40f20a76c,APPL,1733211440,180
bd6a8fb0-3626-4bf1-9374-6f65ff6e1dff,APPL,1733211441,365
316dde01-de29-4fae-9e6d-81f236448a5b,APPL,1733211441,180
2619463e-58b2-4aaf-910c-67791df1f7da,APPL,1733211441,490
52bf6566-4012-4106-8446-f37889f1f6ae,APPL,1733211441,495
85dca4dc-c04a-4672-8718-d1eeefa22d89,APPL,1733211441,625
06ef7cf0-4105-4e80-ad62-2a3f06776d8d,APPL,1733211442,180
281aace5-987c-4dfa-af3a-8cdfa3757dac,APPL,1733211442,180
9cdaca49-6ff9-4353-9fbc-c543b488dc01,APPL,1733211442,180
b515cfe4-ad7e-4e0d-9883-46850222beda,APPL,1733211442,655
28c4fb19-0c89-4aac-90bf-84b5ef656353,APPL,1733211443,655
1da0dab3-96d6-4100-993e-3f6ff7701d7d,APPL,1733211443,175
83807541-2a5a-4d5a-bb8c-6759bd71cdcd,APPL,1733211443,175
b050d807-d4bc-4eea-b4f8-57034331ec02,APPL,1733211444,175
208c556c-eb5d-4599-aadc-aca0ad3be84c,APPL,1733211444,170
c46bb854-579a-4fa4-93c9-fd00845b5d42,APPL,1733211444,210
ae31acfb-77a0-4809-a66f-38d66fefb270,APPL,1733211444,170
a46b19d6-bdcd-4aa0-b921-6db78a1b0f44,APPL,1733211444,655
3c263ddd-e955-4956-88bf-5cb8e0a7376a,APPL,1733211445,170
68e85beb-1904-4740-a173-a3c6a91206dc,APPL,1733211445,165
9c4385a2-4bc0-4c9b-bef5-fdd7bbd0bfec,APPL,1733211445,160
fda1d28d-7024-4d4c-81d4-cc7eccaf6713,APPL,1733211445,160
df44008f-e18e-43e1-a8af-1522e1bc148b,APPL,1733211445,155
eaf0c0ed-925a-42ae-a452-1f5a9822760e,APPL,1733211446,155
4ddcada1-c16d-4415-aa2e-3dc240a7b4b5,APPL,1733211446,150
7e94f6a0-cf73-4cc1-bfc4-93e706eae611,APPL,1733211446,150
32d22a80-c591-4d8c-8978-abb234edc5f6,APPL,1733211446,425
5b8d94b2-407c-4ff0-89b7-de5086322a2b,APPL,1733211447,150
172e4e74-3991-42d4-9124-97b1e7460961,APPL,1733211447,150
75f4fced-1362-4ae9-a35f-ea663724ea60,APPL,1733211447,150
868e9af2-a313-432f-820a-9e2e35c7a4b4,APPL,1733211447,445
ef4eec2e-be82-4862-8b62-09c2903d7a1d,APPL,1733211447,145
64ec5000-e473-4bac-99fe-03f1290ffbf2,APPL,1733211448,145
63ee7494-20db-43c8-bf6d-dd26186e1080,APPL,1733211448,605
99eba81f-a502-4db1-bb73-f6a981a44b0e,APPL,1733211448,605
50b940fe-181d-45b9-b2bf-7435e300590b,APPL,1733211448,145
1566eb1b-a228-4ea0-8765-27b0da7ab15a,APPL,1733211449,145
5d26195f-ba00-475a-81ac-314f619f2254,APPL,1733211449,140
e70d7b98-0dc2-46bd-bf56-ff1cb7e04d01,APPL,1733211449,140
4ac59a7a-da5d-40d4-80cd-12c58c1351db,APPL,1733211449,135
0c841711-be11-4934-b3c5-ce4517a734dc,APPL,1733211449,135
af8f43fb-5977-4682-8639-bd8310582e36,APPL,1733211450,560
ea23a62c-2efc-4fb1-88a4-0451868b065a,APPL,1733211450,135
95cfc764-6288-40cb-b16d-66356c9989dd,APPL,1733211450,130
92d62c61-137f-4554-b809-8958feededa5,APPL,1733211450,630
1d298328-99f2-446c-89f6-01baa1c9c78e,APPL,1733211451,650
602aa22d-dcb5-4e68-b037-22be34bf7fa6,APPL,1733211451,130
22904e9e-c431-42e2-99ec-9764e7362eb0,APPL,1733211451,130
f3871cd3-77ca-415e-807b-4b447d397772,APPL,1733211451,130
031ec344-ca6b-48bc-8ed8-f00e10171981,APPL,1733211452,125
c5a80f2f-585b-42ca-81dd-874f6e67cdb4,APPL,1733211452,125
f3e7f3a1-de6b-4206-8a71-b521a4b11a41,APPL,1733211452,125
75824308-0cfc-401a-9b00-03308ab48254,APPL,1733211452,650
d621f29d-3034-4441-b0dd-3807d8e378e1,APPL,1733211452,120
cd502220-a2d9-475e-b9ed-3398cd2323bc,APPL,1733211452,115
014b6eac-4dff-4bbf-8d53-a3f3d7518126,APPL,1733211453,115
ebabf782-5dd6-4978-9317-01b64165f204,APPL,1733211453,110
9733ec0b-28b8-45f3-9f7e-20f228079bf8,APPL,1733211453,110
4a104eb3-bdf2-47fa-94a9-c7aa21bdaa0b,APPL,1733211453,105
90004a50-0bb8-4360-9b23-00af4881666c,APPL,1733211453,355
ef32e9b8-d3bd-4189-957a-8928afb4f0f7,APPL,1733211454,105
37a6338d-2ff4-4a63-ace9-c8ac3fbf304d,APPL,1733211454,100
7ad6cf10-c752-4b74-996a-0b7408a562c8,APPL,1733211454,370
cf0bcd4e-0d2e-47ce-9abd-05ed03d417a5,APPL,1733211454,100
90edb461-9562-47a2-89b4-03facab59346,APPL,1733211454,100
77f58b4f-e0a9-46ec-9d8d-4bd3e277568e,APPL,1733211455,100
fbb44089-f1c7-4931-9e37-86375fbfc7df,APPL,1733211455,100
54a7c01b-69ff-481c-bab3-f8ed53debb0b,APPL,1733211455,160
fd47a1ca-52a4-4e72-9b2b-47442a81ea2e,APPL,1733211455,95
e657a0dc-cb2a-4969-a197-05de2f546317,APPL,1733211455,385
a388b8c5-49a7-4571-ac32-e4887be8e743,APPL,1733211456,400
ae60165e-1600-48c5-ad3f-ea251f2f968a,APPL,1733211456,95
d9e07864-3df3-416b-a2e7-09c7df495f4d,APPL,1733211456,400
3bcfe7df-2e27-46bf-ac23-6770659d4979,APPL,1733211456,430
332fe491-2816-4b33-af5d-bea5b00a69a7,APPL,1733211456,435
17c062bc-1942-451f-9ca0-53887660981a,APPL,1733211457,90
dca975ee-0b44-4624-8310-18db9054fb39,APPL,1733211457,90
59927bb5-44ed-4b2d-ac77-14f941ce18ef,APPL,1733211457,90
a1bbacb8-d332-4000-8080-2551473f06df,APPL,1733211457,85
622dc332-abf0-4a5e-af22-13f6bf097feb,APPL,1733211457,85
255c7684-f589-4d40-b222-00adee62c616,APPL,1733211457,440
ccc95954-83cd-498c-9c63-e0f5712465e9,APPL,1733211458,465
b280efcf-6712-4d5d-b9b5-75583953c92f,APPL,1733211458,75
bed87f45-1372-4d67-8ec0-2648d80f47b4,APPL,1733211458,75
85a7dc8b-c764-496b-ac1b-4f7e1d08d841,APPL,1733211459,75
2d967580-f3a2-481c-9a87-10e05b2611b0,APPL,1733211459,75
f449f1b3-abf4-4dae-8a68-78bbca9dce9d,APPL,1733211459,70
2d980fc1-ede5-4e12-951b-7829409b5a21,APPL,1733211459,70
23395a6f-8f9a-428b-acc2-962283480788,APPL,1733211459,360
0323dcfe-eb40-4f63-9327-4bfc95e0116b,APPL,1733211460,65
6e1f178e-ad3b-4be4-ab4d-62585c0991dd,APPL,1733211460,60
16925bba-a611-4ae2-ba32-e4e75dacfe98,APPL,1733211460,60
1c8cdaac-601a-46d3-a2d3-40c37f90d04c,APPL,1733211460,60
789d5e3a-31f8-462a-80d3-8940be3cdfc5,APPL,1733211461,60
b4644e71-95df-4cdf-8c0f-aee8fa4d9878,APPL,1733211461,60
eade5c99-7da2-4189-a34d-0ecfefa0cadc,APPL,1733211461,400
6a7f21b8-c1ca-463f-82f8-b00934bc9776,APPL,1733211461,55
e6005b99-a1d3-467d-921b-0a201c373c2a,APPL,1733211461,330
6ce2c264-282d-4549-8368-921c126cc437,APPL,1733211461,55
a4a4e667-897f-4b5e-bbf7-3cdae6f3c898,APPL,1733211462,50
df968a66-c848-421a-8636-7db43e058fd2,APPL,1733211462,50
46c8d1b4-b528-4091-b071-add24b045e77,APPL,1733211462,45
e8e2d6ef-d5e8-46b7-8769-36cec5d5e0b4,APPL,1733211462,45
645347ca-8a23-4604-b0a9-282e943e0c2d,APPL,1733211462,45
dc663337-4722-480b-8532-df287059a0ff,APPL,1733211462,400
d831f85a-55bd-42d0-9504-f1d7526e5588,APPL,1733211463,35
41e1a9aa-4d5a-4430-bff3-07bb747a0fe5,APPL,1733211463,35
db49d3c5-907d-4877-9d8c-33b6e43571f2,APPL,1733211463,35
d9bcca39-bde9-4d34-b0be-bed42c5bd7de,APPL,1733211463,30
52e7887d-9d07-4601-b811-cdd27e167396,APPL,1733211463,30
a1542064-04ec-4621-8968-ce7339f8c36b,APPL,1733211464,30
5acf2922-3aa3-4de3-8683-8e69d0194e9e,APPL,1733211464,20
c45e954c-7ce4-4528-8e14-59d98e9bd795,APPL,1733211464,415
e74c48ad-479f-4d14-a94a-19718b907ff5,APPL,1733211464,20
dbd4fb9b-f8e3-467c-a22d-26e39b624e7f,APPL,1733211464,415
116e46d3-201f-4fcc-be55-161806ca7263,APPL,1733211465,415
c83077e0-a12d-4aa7-a454-f2b3da451ce3,APPL,1733211465,430
f7396485-3fa3-494a-b290-a774d790cd41,APPL,1733211465,430
80bbf442-ef06-4fc4-b89c-14a75ce9e5f7,APPL,1733211465,485
515b3260-61b0-4fc8-9d7c-7e24b08de7bf,APPL,1733211465,505
2a1e200f-6d5b-4c6f-bfce-907f48a95b5f,APPL,1733211465,515
3aefc058-ed82-45e1-9599-958edc824807,APPL,1733211466,565
c0218964-6c78-4244-8d13-de6b6639407f,APPL,1733211466,570
805a74a8-404a-40fd-b3b4-859d732544b4,APPL,1733211466,625
d08dcd80-9399-404e-852c-95f30680dcf7,APPL,1733211466,660
e5224bd5-20ed-4db9-b22b-c0ae26c9c134,APPL,1733211466,290
3ae68087-5deb-42ab-b76b-7cb1a8d2f9c1,APPL,1733211467,660
9be49ac5-277a-4458-943f-07c672e71d7f,APPL,1733211467,660
71752463-683b-45fd-a1d5-cd80dcbbd245,APPL,1733211467,675
06afe018-b3f3-4d1a-9f80-7c1cf930b1dc,APPL,1733211467,675
151f41cd-398a-4035-94da-99542401e49b,APPL,1733211467,675
2dd5bfd5-15a9-430c-8e8f-d66f56d3868e,APPL,1733211467,270
e8804cb0-5041-47bb-a219-cf398f53101e,APPL,1733211468,695
91d5a1d7-1aac-4f75-bc3d-a79d045b1934,APPL,1733211468,695
47ef590f-015d-4ab8-83b6-845613f6c1d3,APPL,1733211468,695
fde8503a-3d30-4bec-bf1f-2532578a757d,APPL,1733211468,695
f9e82a21-f73d-4530-b18f-ac60b9e81644,APPL,1733211469,695
44a57fb9-adff-4dea-8f41-83bb114fff39,APPL,1733211469,700
2b7f4718-fbb1-41af-bb47-317200e787c2,APPL,1733211469,720
ab3af97e-aef4-47f9-a9b4-bb5167b752e0,APPL,1733211469,720
70a7cd3b-dbaa-4318-aa01-0db587d87c1f,APPL,1733211469,725
2ecc32df-05c5-4059-b488-d8b731808387,APPL,1733211469,730
ef50bab3-8bb0-4d1f-a6c2-8d684237987a,APPL,1733211470,240
bb4aed6d-daaa-4f6c-a449-5ceb35e8a298,APPL,1733211470,735
d369bc5d-239e-4b62-a10a-a6592a374677,APPL,1733211470,740
69fd5cff-3f68-4f87-bcf2-b445cf77952d,APPL,1733211470,745
ec4799ea-b5ac-4380-9766-39f4b998a8d3,APPL,1733211470,745
34d271b7-570c-4b11-9369-ee2011b3ddf4,APPL,1733211471,755
7e7e7223-e76d-4058-a191-818ee9ededfc,APPL,1733211471,755
df8808e4-44aa-47b5-9665-7bd1bcbb2e00,APPL,1733211471,280
64df5bc8-78d4-460b-b300-8f26e32d4c56,APPL,1733211471,760
9d0b597b-f56a-4f4b-a51a-68437bcca6c5,APPL,1733211471,260
ee03ccfb-11e9-4e7f-9a3f-e6d01f9803ac,APPL,1733211471,260
0db1a3a3-7fc4-434b-8feb-9f6542bc02df,APPL,1733211472,260
940e32d1-4271-4de7-a837-432c255059e7,APPL,1733211472,200
e14e0bff-d0b3-43cf-8576-c1111a80e082,APPL,1733211472,200
16b015b0-19fc-41ac-a042-965fd40b9c4e,APPL,1733211472,760
4f213d16-264f-4c34-a8c7-4339f912eaea,APPL,1733211472,760
3f295661-ad33-4b53-aea2-192bb36c76f9,APPL,1733211473,760
63290f21-6a60-4363-af97-d1891deb5cfc,APPL,1733211473,760
5bd2fe2a-c7bb-4f92-8a0a-72fbfd5a020c,APPL,1733211473,765
5872fd4c-df5b-493f-bfc2-654268e0a1b5,APPL,1733211473,770
e9d079d1-a08b-4267-a4ef-7fddc2ff949e,APPL,1733211473,770
f7e72b51-4bc9-4448-9858-c3f00dad8728,APPL,1733211473,775
063f7f7a-a91d-4a31-9dc7-14ed6b77295b,APPL,1733211474,775
0f83ae9d-8435-4511-b185-cda3b1832e73,APPL,1733211474,775
6d5ca91e-07ab-433c-9158-b7808c24fd99,APPL,1733211474,785
1241fdda-fb2e-46a6-8803-0eaba329972a,APPL,1733211474,280
b2220acd-d5db-4fe1-b8fa-bf0df7059523,APPL,1733211474,795
2a93576b-dc58-4357-ba32-2ee32eb0b29c,APPL,1733211474,150
1cb9f7b3-76b3-4444-91dc-052b5c4f551c,APPL,1733211475,795
593f8abc-0616-47a0-93e1-14ac10b463b4,APPL,1733211475,795
d3b2e8eb-b056-4e15-8d0e-9525e4511907,APPL,1733211475,815
8ace47a1-3dfd-4bd2-bbce-cb73b9236cf9,APPL,1733211475,815
76268bb9-51e6-47e5-89c9-2d2bfd5ce848,APPL,1733211475,825
0a05f9e8-d746-4a65-8160-4e624c8403d1,APPL,1733211476,835
d5f354e1-2ab8-4150-90a0-905ebfdfa29b,APPL,1733211476,180
227004e7-8f4e-4eab-8c51-df82f45b6b36,APPL,1733211476,850
e72cc1d3-7e8e-480a-b301-b928c99775cd,APPL,1733211476,865
c5f477dc-d6c5-434f-b1cf-89a08f00a4fd,APPL,1733211476,870
cb4bb85f-f5e9-4b2e-83ae-7fba30a16a90,APPL,1733211476,875
3ee9d0be-3da3-4dab-8376-6b239159d80c,APPL,1733211477,210
670f1044-f321-48ce-85eb-1905fd43e56e,APPL,1733211477,880
07132503-da59-48c7-80ed-3b31de17ca65,APPL,1733211477,890
70e29fa5-3ca5-4e08-ac33-eb4929c72844,APPL,1733211477,890
363bcaa3-604c-455f-8e6e-2ba091fd9669,APPL,1733211477,915
9f312ca3-3631-4aef-9b06-095ce4053706,APPL,1733211478,930
02e6ab9f-8503-4a19-8a94-dfbeb709a403,APPL,1733211478,940
da25dccc-4956-4915-adab-9d7bc7abf885,APPL,1733211478,290
278fe60e-6755-40ba-aa19-3bfcc7bf27ca,APPL,1733211478,945
4e15f4db-0c88-440e-99ae-88a0cd7aa92b,APPL,1733211478,190
0bb694ea-2b83-4696-b393-8d2279516788,APPL,1733211478,190
546701a2-a3b4-4ca5-a7cf-8b13806358b9,APPL,1733211479,945
4b309184-b0d9-422b-a86b-c171eb7c45fd,APPL,1733211479,190
80d02947-e58f-407a-8a92-e3697ffbf879,APPL,1733211479,190
85fec1a7-4f8b-455a-aa8f-4f4bd3415dfc,APPL,1733211479,160
b81ea8f5-ac5f-4acc-8db6-83f9f9873c27,APPL,1733211479,160
2ca1859a-10f1-499a-a939-bc9287b646f0,APPL,1733211480,955
b6ba1fec-2035-46bd-8608-ac8048dc5838,APPL,1733211480,955
022ce224-2dc7-4622-b970-6fe25a1deb91,APPL,1733211480,955
e5d193bd-9134-4393-accc-5b57ba302dc4,APPL,1733211480,995
c409f7d9-5e3d-4749-b3d5-49464745fb4d,APPL,1733211480,995
0746cde4-0bee-4142-b54f-f104f9dfb5bb,APPL,1733211481,290
bc7f6da0-fbb8-4063-bf28-110db196ea9f,APPL,1733211481,230
c1ce04bf-56d8-468b-a266-242371912553,APPL,1733211481,280
ae903bc4-46d1-43cd-a604-4ffc265b6248,APPL,1733211481,180
e331499f-d44a-4bdc-a764-28b5fdc244de,APPL,1733211481,210
